text,sentiment,race,category
"Guess me and Ethan will be wrapping and playing board games all day. 
Muuuahaha can't wait to tell him.",Positive,Negative,pos_neg
@GTrainNiswander @curlyfry861 thanks for retweeting us bby,Positive,Negative,pos_neg
@natiber96 hahahaha sucks to suck  haha wait im an idiot for choosing option 4. I honestly have no clue what I'm doing lol,Positive,Negative,pos_neg
@emilykinggg just joshin',Positive,Negative,pos_neg
Getting some serious work done on this puzzle,Positive,Negative,pos_neg
Florida lost on their own field to my second favorite team. it's been a good day,Positive,Negative,pos_neg
@codyxkrug it sucks.,Positive,Negative,pos_neg
"guess what week it is, SHARK WEEK @hannjc10",Positive,Negative,pos_neg
Wow cannot believe I weight 114 when a month ago I was 123  not sure how I feel about it thooooooo,Positive,Negative,pos_neg
just woke up &amp; i'm ready to eat,Positive,Negative,pos_neg
@chris_quarin you'll find out,Positive,Negative,pos_neg
"I'm happy, no sleep yet",Positive,Negative,pos_neg
"“@chenoahgray: @Marisa_Abigail yesssss!! my plan worked!  it has begun... welcome to the dark side.” I tried to fight it, but ugh....",Positive,Negative,pos_neg
Someone snapchat or text meeee,Positive,Negative,pos_neg
Mission that never Sleeps,Positive,Negative,pos_neg
@katie_hoz if anyone else were to see our snap conversations,Positive,Negative,pos_neg
@Marilyn_MonDOE hahaha that's so long I'm proud of you! I'm ready whenever you're ready to come to the dark side,Positive,Negative,pos_neg
Hey @VerizonWireless you should let @dawsons_creek12 get an iPhone so he can see emojis and stuff,Positive,Negative,pos_neg
@KrystalR_820 it's a night class. Who the fuck gonna stop her!?  Lmao,Negative,Negative,neg_neg
I wish the sociology gods would come down to assist me with this review,Negative,Negative,neg_neg
Seriously I can't get warm enough! #freezing #blanketsonblankets,Negative,Negative,neg_neg
I still can't believe that happened.  @ZooeyDeschanel @markjakejohnson,Negative,Negative,neg_neg
Why do they show you the video about getting wisdom teeth taken out.. I wasn't scared until now,Negative,Negative,neg_neg
I feel like I'm coming down with the flu,Negative,Negative,neg_neg
&amp; ❄️,Negative,Negative,neg_neg
If anyone needs me I'll be at home in bed,Negative,Negative,neg_neg
Well I was woken up this morning by Kaitlynn beating me up!,Negative,Negative,neg_neg
moment of truth,Negative,Negative,neg_neg
@Maddy_Wilkie Maddy call me,Negative,Negative,neg_neg
"With friends like these, why would I ever want to leave.",Negative,Negative,neg_neg
Wtf is almond milk and why is it in our fridge?! #whathashappenedtomyfamily?,Negative,Negative,neg_neg
@helly_koward hah yeah. Even though I can't work anywhere near blood!,Negative,Negative,neg_neg
Kb please be awake,Negative,Negative,neg_neg
What channel is tangled on,Negative,Negative,neg_neg
I'm allergic to grapes and now have a swollen throat .. awesome,Negative,Negative,neg_neg
He just drilled him in the thigh,Negative,Negative,neg_neg
Gina locked the car door so now I'm waiting in the bitter cold,Negative,Negative,neg_neg
I feel like so miserable,Negative,Negative,neg_neg
I just woke up and no one is home,Negative,Negative,neg_neg
Whenever I get a hot flash I literally have a mini panic attack as I'm trying to take off layers of clothing.,Negative,Negative,neg_neg
that just scare me a little..,Negative,Negative,neg_neg
We Better get a great workout in today after that breakfast @kmgore11,Negative,Negative,neg_neg
I feel bad because @_andreaaxo_ had to watch me have a mental break down during #TheGreatGatsby  #noshame,Negative,Negative,neg_neg
Adam Wainwright's curveball...,Negative,Negative,neg_neg
Does anyone else lose brain cells while listenin to ke$ha music or??,Negative,Negative,neg_neg
Text messages from a stranger and I can't reply,Negative,Negative,neg_neg
I never seem to have enough clothes,Negative,Negative,neg_neg
Packing is so stressful,Negative,Negative,neg_neg
Gahh i feel so sick today i dont feel like driving back to school,Negative,Negative,neg_neg
Watching the conjuring with my bestfriend.,Negative,Negative,neg_neg
Holy fire trucks at my neighbors house.  #WhatsGoingOn,Negative,Negative,neg_neg
Last night&gt;&gt;,Negative,Negative,neg_neg
I better do good on this anatomy test,Negative,Negative,neg_neg
My dad almost hit a Ferrari,Negative,Negative,neg_neg
no no no,Negative,Negative,neg_neg
@aleeshajeanette good luck,Negative,Negative,neg_neg
There isn't enough Xanax in the world for me to deal with going to this family reunion.,Negative,Negative,neg_neg
@caitlynoconnor please.,Negative,Negative,neg_neg
What's scary about being on the track during football games is seeing how mad the football players get,Negative,Negative,neg_neg
Holy shit this walking dead escalated quickly,Negative,Negative,neg_neg
I'd do anything for someone if they took my economics midterm tomorrow  #beyondscrewed,Negative,Negative,neg_neg
But why was it a picture in the first place,Negative,Negative,neg_neg
I just realized what is been going on,Negative,Negative,neg_neg
Mom has to have Surgery,Negative,Negative,neg_neg
When the toilet suddenly flushes by itself,Negative,Negative,neg_neg
63- your seriously so pretty ! I can't believe your leaving mooresville  we should talk more,Negative,Negative,neg_neg
So freaking nervous,Negative,Negative,neg_neg
What is going on outside,Negative,Negative,neg_neg
Soooo.. Me &amp; @Alliebean022 will be seeing you two Saturday then?! @shhhrowleyy @sMackersss .. Plz say yes,Negative,Negative,neg_neg
Next week I get to get stuck with a bunch of needles. #dreadingit,Negative,Negative,neg_neg
EmergenC finally lost. I'm officially sick,Negative,Negative,neg_neg
Anybody ever notice that my body hairs are blonde?,Negative,Negative,neg_neg
This week just murdered my grades,Negative,Negative,neg_neg
its kinda depressing to answer them,Negative,Negative,neg_neg
The doctor took 4 vials of blood from me!!!,Negative,Negative,neg_neg
@jGuam930 but there will never be another Mariah...,Negative,Negative,neg_neg
he's like you need to reply if you want this,Negative,Negative,neg_neg
@beesph What time do you work today?,Negative,Negative,neg_neg
These hooligans r just making my head ache worse,Negative,Negative,neg_neg
Piper is sleeping with her eyes open,Negative,Negative,neg_neg
i have an 87 average in algebra,Negative,Negative,neg_neg
Just almost had my foot cut off,Negative,Negative,neg_neg
Someone help me kill this big black thing !,Negative,Negative,neg_neg
You know it's cold when 3 quilts won't even keep you warm.  #freezing,Negative,Negative,neg_neg
good lord I could not imagine being stuck in prison my whole life for something I didn't do. what a terrible thing,Negative,Negative,neg_neg
It's cold this morning,Negative,Negative,neg_neg
My allergies have never been this bad,Negative,Negative,neg_neg
forcing myself to sleep while I deal with this headache  goodnight peeps,Negative,Negative,neg_neg
Theres SO MANY things I need to spend money on,Negative,Negative,neg_neg
...I forgot how cold it gets at night during fall,Negative,Negative,neg_neg
Watching that drunk girl  with @ariana_rose2013,Negative,Negative,neg_neg
ALMOST DROPPED MY LIFE AKA PHONE. IN A PUDDLE,Negative,Negative,neg_neg
@summerjw14  no swearing remember!!!!!!!,Negative,Negative,neg_neg
I'm freezing.,Negative,Negative,neg_neg
Would love to be laying in my bed bundled up in blankets listening to Justin,Negative,Negative,neg_neg
Boys are weird.,Negative,Negative,neg_neg
KATLYN  @Katlyn5SOS omg the baes are in Tampa it's so close I'm dying,Negative,Negative,neg_neg
I'm craving Cane's right now..why aren't there any in Toledo,Negative,Negative,neg_neg
It looks like 9 at night.,Negative,Negative,neg_neg
"@amylunder stop making new convos  and yes, to replace subtweetsunday",Negative,Negative,neg_neg
@meredithmonster wait... I just slept there the other night!? Were they not clean ?!,Negative,Negative,neg_neg
"I don't know if I can go watch Mama.
#LooksScary",Negative,Negative,neg_neg
So excited/nervous for my tryout today,Negative,Negative,neg_neg
"Wow, well, I'll be curling up in a ball and hiding for a very long time.. Tho I know most y'all will be happy ✌️",Negative,Negative,neg_neg
@xo_alissaw_xo @SwayMorcy96 @Kallllly_Fornia your already thinking about ending what we had,Negative,Negative,neg_neg
Our heat would break in the middle of January  gonna be a coldddd night,Negative,Negative,neg_neg
Being sick and sore sucks #dead,Negative,Negative,neg_neg
The coldest practice ever,Negative,Negative,neg_neg
Just burnt my thumb print off doing my pin curls. Ouchy!!,Negative,Negative,neg_neg
That run was a lot warmer than I anticipated,Negative,Negative,neg_neg
If tj's is closed by the time I get there I'm gonna.,Negative,Negative,neg_neg
Need to raise $1500 to go to Mexico for spring break. ✌️,Negative,Negative,neg_neg
Why must we have lessons.. #sodamncold #LGprobs,Negative,Negative,neg_neg
"I really, really, really need a new pair of tennis shoes!!!",Negative,Negative,neg_neg
Miley cyrus is freaking crazy for bleaching her eye brows,Negative,Negative,neg_neg
Well today is the day if I find out about getting the second interview... I've been checking my email like every 10 seconds,Negative,Negative,neg_neg
I heard Tammy got beef with aleecia,Negative,Negative,neg_neg
@MelAbbss haha I know seriously! This next one I'm watching looks horrible too!,Negative,Negative,neg_neg
Just fucking great air conditioner broke #hot #grr,Negative,Negative,neg_neg
@MiguelCASHtro @Jim_Barnes_  yes huh,Negative,Negative,neg_neg
"if this flu could stop the unstoppable garrett noonan from grinding in front of that net, imagine what it could do to little blondie here",Negative,Negative,neg_neg
Everyone loves you until you become competition,Negative,Negative,neg_neg
"God sure does have a funny way of working things. Just when everything is going great, he throws a curve ball..  #why?",Negative,Negative,neg_neg
having to pee so bad &amp; feeling sick to my stomach.,Negative,Negative,neg_neg
My skin is purple and blue #bruises,Negative,Negative,neg_neg
@DaltonJOfficial idk if I'll have your gift  #brokeass,Negative,Negative,neg_neg
@hilarycutlip  like an Acquired Immunodeficiency Syndrome problem?,Negative,Negative,neg_neg
"I'm sick, I have a pimple in the middle of my, &amp; I'm sore on the most crucial week. #talentshow",Negative,Negative,neg_neg
The heat being broken is really not helping me get outta bed❄️⛄️,Negative,Negative,neg_neg
we have 28 days of school left not including weekends... is this real life?  #mixedemotions,Negative,Negative,neg_neg
"Meeting parents, friend or gf, is the scariest thing ever. You got one shot to get their approval.",Negative,Negative,neg_neg
#ThingsIGetAlot whoa what happened to your phone,Negative,Negative,neg_neg
"Just made pasta with Alfredo sauce and when I asked my roommates later who's it was, no one knew. WHOS ALFREDO SAUCE DID I EAT?!",Negative,Negative,neg_neg
Ice baths are the worst during the first few minutes ❄️,Negative,Negative,neg_neg
@lilreagle03 @creestal0214 @GretchenLeanne it's so cold in the D! ❄️⛄️,Negative,Negative,neg_neg
It's freezing out here,Negative,Negative,neg_neg
@T_Spank14 just a joke,Negative,Negative,neg_neg
Why must grandmothers have so.much.food at their houses!? #cantstopeating,Negative,Negative,neg_neg
this headache..,Negative,Negative,neg_neg
I can't handle these gory scenes like this,Negative,Negative,neg_neg
Layers &amp; layers of clothes and we're both still freezing,Negative,Negative,neg_neg
@jess_bensonnn awe love you too and miss you lil suga,Negative,Negative,neg_neg
I hate being stuck next to semi's instant anxiety attack,Negative,Negative,neg_neg
It's an ice cube in fritz's room ❄️,Negative,Negative,neg_neg
Why am I up,Negative,Negative,neg_neg
Frozen.❄️,Negative,Negative,neg_neg
Ahhhh this game,Negative,Negative,neg_neg
@Rach_Charles  eff you,Negative,Negative,neg_neg
@GTFOmy_Johnson  why?!,Negative,Negative,neg_neg
"This room is so cold that when I woke up &amp; touched my phone, there was humidity on the screen from my hands being so much warmer ❄",Negative,Negative,neg_neg
Panera ran out of cheddar broccoli and French onion soup wtf.,Negative,Negative,neg_neg
Omg it's so friggin cold outside! ❄,Negative,Negative,neg_neg
@Alex_Dunbar13 Hahahaha thank you! I'm frightened,Negative,Negative,neg_neg
There's nothing worse than pumping gas or putting air in your tires in this coldass weather.,Negative,Negative,neg_neg
...just realized all the dreams I had last night were of my fears.,Negative,Negative,neg_neg
For real though my stomach so flustered!,Negative,Negative,neg_neg
“@lexsuesser: @errrspittal slut....”,Negative,Negative,neg_neg
@KatlynSaffell  that's a record,Negative,Negative,neg_neg
Still with the head aches,Negative,Negative,neg_neg
Tonight's episode of pretty little liars is about to be intense!!!!,Negative,Negative,neg_neg
And big trucks on the interstates.,Negative,Negative,neg_neg
Dear calc when will I ever possibly use u? Honestly no way I'm passing this exam,Negative,Negative,neg_neg
Freeeeeeezing  someone come snuggle and I'll make breakfast in the morning,Negative,Negative,neg_neg
"My dad tryna hook me up w. the kid he's locked up w. ; NO . 
THAT'S DEAAAAAD .  !",Negative,Negative,neg_neg
@lostsoulayla hey life flies by in twenty four years that two years will feel like nothing.. But I know,Negative,Negative,neg_neg
